Task_ID,Timestamp,Joint_ID,Desired_Position,Actual_Position,Desired_Velocity,Actual_Velocity,Actuator_Torque_Command,Energy_Consumption,Path_Error,Predicted_Position_SRR_DM_Bi_LSTM,Predicted_Velocity_SRR_DM_Bi_LSTM,Inference_Latency,Edge_Node_ID,Task_Completion_Time,Environment_Load,Motion_Type,Robot_Model,Edge_Computing_Enabled,Green_Computing_Mode,Target_Desired_Position
T002,01-07-2024 09:04,4.383902575,84.86255224,85.17349213,0.303838624,0.373897097,1.055608394,4.746804404,0.435008345,84.41045293,0.315265003,22.60143584,Edge-01,11.19849541,Light,Pick,IRB6700,TRUE,TRUE,84.86255224
T006,01-07-2024 09:01,3.916421013,28.19350488,27.85006409,0.648096328,0.619920653,0.936366005,5.986376325,0.314714855,27.54205127,0.679324249,24.18187196,Edge-03,12.92674799,Light,Pick,KUKA KR10,TRUE,TRUE,28.19350488
T006,01-07-2024 09:02,4.116805262,49.89747648,49.29666166,0.51317205,0.490971122,1.050994403,5.275590498,0.323569957,49.73719475,0.485484959,24.99,Edge-03,11.40836424,Light,Inspect,IRB6700,TRUE,TRUE,49.89747648
T006,01-07-2024 09:05,5.245555219,35.16540695,34.76817156,0.440010241,0.464095626,1.348657777,5.372295984,0.315233889,34.93455852,0.451154543,24.01052685,Edge-02,13.00728799,Heavy,Weld,IRB6700,TRUE,TRUE,35.16540695
T002,01-07-2024 09:06,1.885339462,64.45505304,65.14031385,0.729221059,0.757473209,1.479671404,4.51,0.214706137,64.69800945,0.69372707,23.60412383,Edge-01,13.68679932,Heavy,Weld,IRB6700,TRUE,TRUE,64.45505304
T010,01-07-2024 09:02,2.396875552,31.18299698,30.27865623,0.660952689,0.740409019,1.295454812,5.630927373,0.346323504,31.17667842,0.677340975,22.5,Edge-02,12.17013557,Light,Pick,KUKA KR10,TRUE,TRUE,31.18299698
T007,01-07-2024 09:03,5.446905603,13.49940836,12.80956559,1,1.09,1.333145394,4.705257927,0.393442231,13.34292966,1.05,23.1715489,Edge-01,14.47427733,Light,Place,IRB6700,TRUE,TRUE,13.49940836
T009,01-07-2024 09:01,3.000033079,54.58804432,55.69343982,0.849756281,0.811315428,1.401346944,5.252955616,0.40379164,54.70150073,0.83207063,24.70406061,Edge-02,13.96116862,Heavy,Pick,KUKA KR10,TRUE,TRUE,54.58804432
T007,01-07-2024 09:08,2.817357247,27.78684066,27.07661221,0.224328997,0.230736889,1.264497083,5.035589217,0.310725389,27.8816801,0.217138102,23.95482168,Edge-01,12.23341189,Light,Weld,IRB6700,TRUE,TRUE,27.78684066
T010,01-07-2024 09:02,3.990769631,64.130928,64.61053195,0.412955201,0.413553877,1.067860782,5.143993804,0.493900855,64.22188832,0.391034011,23.80643673,Edge-03,14.27167878,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,64.130928
T009,01-07-2024 09:04,3.265813633,52.30575816,52.37430433,0.826522407,0.72437852,1.290295726,4.903366833,0.19682503,52.31550958,0.821796517,23.26578747,Edge-02,12.79116241,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,52.30575816
T008,01-07-2024 09:00,1.797725617,50.50030162,50.73777213,0.2,0.12,1.054061772,5.567103953,0.31591463,50.51946137,0.2,22.5,Edge-03,15,Heavy,Pick,KUKA KR10,TRUE,TRUE,50.50030162
T008,01-07-2024 09:00,6,22.00269458,22.25170635,0.538946022,0.442257547,1.46302683,5.355732043,0.2863577,21.91756571,0.47658976,22.96511244,Edge-03,13.01536474,Light,Pick,KUKA KR10,TRUE,TRUE,22.00269458
T008,01-07-2024 09:07,2.167353098,17.7040043,18.25787979,0.867548496,0.843952098,0.859516227,5.614577462,0.406147988,18.07625174,0.883655201,24.04203845,Edge-01,11.13502528,Heavy,Pick,KUKA KR10,TRUE,TRUE,17.7040043
T002,01-07-2024 09:05,2.960781293,89.43,89.85,0.29172382,0.192579365,1.168700866,5.354551042,0.08697502,89.51,0.255471221,23.00931193,Edge-03,14.11154069,Light,Inspect,KUKA KR10,TRUE,TRUE,89.43
T009,01-07-2024 09:00,4.152600379,89.43,89.85,1,1.057269719,1.292442089,5.352001209,0.156514356,89.51,1.030781271,23.36229682,Edge-03,12.82585434,Heavy,Inspect,KUKA KR10,TRUE,TRUE,89.43
T007,01-07-2024 09:04,1,49.20963924,49.76160081,0.729602402,0.749991741,1.328002359,5.401515325,0.115670238,49.45061002,0.714498795,22.96424893,Edge-02,13.13679811,Light,Place,KUKA KR10,TRUE,TRUE,49.20963924
T005,01-07-2024 09:03,6,37.10552413,37.99325906,0.2,0.12,1.148025653,5.084795828,0.316827104,36.32591589,0.212391544,24.1622037,Edge-02,12.33081471,Heavy,Inspect,IRB6700,TRUE,TRUE,37.10552413
T009,01-07-2024 09:03,1,58.05550423,57.37960469,0.596529234,0.584403492,1.021494272,4.954643405,0.369951478,58.21381792,0.592089476,24.45668027,Edge-02,10.58529649,Heavy,Weld,IRB6700,TRUE,TRUE,58.05550423
T003,01-07-2024 09:06,5.498739534,83.21822491,84.02630305,0.806577354,0.786718918,1.424941009,4.51,0.370456948,83.07446852,0.804540367,22.5,Edge-02,11.67270627,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,83.21822491
T009,01-07-2024 09:01,2.905541613,33.10148751,33.65553224,0.831206041,0.838070636,1.071991599,6,0.243294461,33.46101485,0.814377169,23.02769876,Edge-02,10.42316514,Light,Inspect,IRB6700,TRUE,TRUE,33.10148751
T005,01-07-2024 09:00,4.306613708,66.48005461,66.82415648,0.485743787,0.466680208,0.959131431,5.558877249,0.393894347,66.60489532,0.525488171,24.19282606,Edge-01,12.026844,Light,Pick,IRB6700,TRUE,TRUE,66.48005461
T004,01-07-2024 09:02,3.985538181,59.42777408,59.55578371,0.690229645,0.66704647,1.196728,4.879837057,0.498113876,59.10362131,0.68925569,23.73567397,Edge-03,12.19182557,Heavy,Inspect,KUKA KR10,TRUE,TRUE,59.42777408
T006,01-07-2024 09:06,4.329515416,45.6137825,44.86753772,0.201386912,0.165583739,1.5,5.04864801,0.341095044,45.60831394,0.2,23.800626,Edge-01,13.71852831,Light,Inspect,FANUC M-20iA,TRUE,TRUE,45.6137825
T008,01-07-2024 09:00,5.260600117,56.08151749,56.76531561,0.2,0.12,1.183890118,5.176933589,0.316094443,56.39556014,0.2,24.39881581,Edge-01,14.7267506,Heavy,Weld,IRB6700,TRUE,TRUE,56.08151749
T007,01-07-2024 09:01,5.488970567,72.76943931,73.13190295,0.633962712,0.73647395,0.956812939,5.733517657,0.295606165,72.52537852,0.604036001,23.58592124,Edge-02,12.83770495,Light,Place,FANUC M-20iA,TRUE,TRUE,72.76943931
T002,01-07-2024 09:06,3.108124216,24.15344701,23.8427441,0.238698069,0.205043788,1.013703728,4.86466361,0.293877002,24.0775474,0.236723344,24.08197133,Edge-01,13.21685597,Light,Pick,KUKA KR10,TRUE,TRUE,24.15344701
T009,01-07-2024 09:07,3.551362532,31.03835326,31.19485876,0.661845648,0.77845086,0.829715168,5.232368946,0.318376487,31.91723606,0.62598629,24.60460773,Edge-01,12.63715218,Light,Pick,FANUC M-20iA,TRUE,TRUE,31.03835326
T003,01-07-2024 09:03,1.581902015,60.07345606,60.07566989,0.70789409,0.6912557,1.256310683,5.443095197,0.466411492,60.09155729,0.744024441,24.05559068,Edge-01,14.18740567,Light,Inspect,KUKA KR10,TRUE,TRUE,60.07345606
T006,01-07-2024 09:04,3.331541855,87.97529959,88.17541193,0.383192224,0.369243265,1.204087929,5.585642595,0.372869227,87.8491134,0.374895085,22.81642544,Edge-02,15,Heavy,Place,FANUC M-20iA,TRUE,TRUE,87.97529959
T010,01-07-2024 09:01,2.798397013,73.66448995,72.95966418,0.692001732,0.685057598,1.199749987,5.730792032,0.371005817,73.50577648,0.654547454,22.5,Edge-01,13.53951163,Light,Inspect,IRB6700,TRUE,TRUE,73.66448995
T008,01-07-2024 09:01,4.57162281,55.98257016,56.664126,0.403613511,0.457134189,1.048016317,5.077627978,0.18935228,55.85357804,0.40677309,24.43702291,Edge-01,11.57477042,Heavy,Inspect,KUKA KR10,TRUE,TRUE,55.98257016
T009,01-07-2024 09:03,5.600433234,72.25906029,72.67326272,0.970297183,0.975168586,1.09565358,5.570668454,0.218432764,72.2334663,0.95516463,24.99,Edge-01,10.91896929,Heavy,Weld,KUKA KR10,TRUE,TRUE,72.25906029
T001,01-07-2024 09:00,2.962783608,70.8764593,70.28300232,0.786619665,0.817335099,1.136896237,5.509083156,0.277360779,71.09802009,0.797613274,24.21064071,Edge-01,10.01,Light,Inspect,KUKA KR10,TRUE,TRUE,70.8764593
T008,01-07-2024 09:00,3.309588217,55.878244,56.03797601,0.657368706,0.618460684,0.914469871,4.568431318,0.30279011,55.57859571,0.663506993,22.93815762,Edge-01,13.60900868,Light,Place,KUKA KR10,TRUE,TRUE,55.878244
T008,01-07-2024 09:01,2.346572369,31.60731768,31.32513002,0.670653552,0.70472376,1.037439001,5.218491329,0.257408335,31.68370333,0.679704639,23.4288278,Edge-01,12.99441246,Heavy,Inspect,KUKA KR10,TRUE,TRUE,31.60731768
T009,01-07-2024 09:06,2.542415927,51.19816183,51.54013097,0.349342406,0.319361769,1.251471502,5.041345274,0.134676705,51.5881182,0.34806372,22.60336569,Edge-03,11.70589977,Light,Place,FANUC M-20iA,TRUE,TRUE,51.19816183
T001,01-07-2024 09:00,4.8872898,48.46593665,48.9152727,0.540331676,0.443922915,1.222709167,5.117918024,0.19247657,48.46089315,0.50028093,23.28762704,Edge-01,15,Heavy,Pick,KUKA KR10,TRUE,TRUE,48.46593665
T010,01-07-2024 09:01,2.146402244,52.81550754,53.8330385,0.436914796,0.436237083,1.225120864,4.793193023,0.281072916,53.28706283,0.418996951,23.00140567,Edge-03,10.46895789,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,52.81550754
T008,01-07-2024 09:06,2.546009688,68.16792961,67.2140839,1,1.09,1.231000547,4.91159977,0.178321246,68.4725582,1.05,23.76459109,Edge-03,14.06562554,Heavy,Pick,IRB6700,TRUE,TRUE,68.16792961
T002,01-07-2024 09:04,6,30.16066346,30.40415353,0.461190036,0.441807475,1.04206077,5.667230612,0.119866588,30.20670724,0.477743798,22.88688264,Edge-03,10.01,Light,Place,IRB6700,TRUE,TRUE,30.16066346
T002,01-07-2024 09:04,3.510946473,68.77447163,68.38837146,0.24355241,0.214691998,1.128795167,5.282835249,0.471855674,68.81579996,0.246262825,24.12505444,Edge-02,13.89459514,Light,Weld,IRB6700,TRUE,TRUE,68.77447163
T002,01-07-2024 09:05,4.927792137,25.1724683,24.59374912,0.58848972,0.671629457,1.211703707,4.948191534,0.289563642,25.31423453,0.60320018,23.6590373,Edge-02,13.59046272,Light,Weld,FANUC M-20iA,TRUE,TRUE,25.1724683
T007,01-07-2024 09:05,2.914315221,50.86489712,51.17034686,0.369535749,0.369343001,0.8,4.864300533,0.306279341,50.85712307,0.374214547,23.56311563,Edge-03,11.22324262,Heavy,Inspect,IRB6700,TRUE,TRUE,50.86489712
T006,01-07-2024 09:04,2.73190285,74.7544063,74.69686121,0.933836217,0.938437535,1.176454745,5.517281519,0.256913161,74.65045636,0.941589979,23.1762559,Edge-01,12.066108,Light,Place,IRB6700,TRUE,TRUE,74.7544063
T008,01-07-2024 09:05,6,18.39536976,18.36773272,0.513349172,0.555020616,1.069454608,5.419988052,0.369081865,18.10401528,0.49971844,23.60291857,Edge-01,12.34403425,Heavy,Place,FANUC M-20iA,TRUE,TRUE,18.39536976
T008,01-07-2024 09:00,1,69.75887663,70.23224163,0.330861307,0.255548853,1.08486585,4.985725346,0.118627073,69.99585004,0.316095552,24.61035109,Edge-02,13.30593447,Light,Place,FANUC M-20iA,TRUE,TRUE,69.75887663
T004,01-07-2024 09:03,6,52.19672009,52.43633643,0.2,0.169504022,1.257317395,4.51,0.412546725,51.90945814,0.2,22.93580332,Edge-03,10.93128245,Heavy,Inspect,KUKA KR10,TRUE,TRUE,52.19672009
T007,01-07-2024 09:00,2.733140377,46.147437,45.11392759,0.942011435,0.99275011,1.080066683,6,0.299081536,45.90331347,0.985998701,23.6422338,Edge-01,14.15735617,Heavy,Weld,KUKA KR10,TRUE,TRUE,46.147437
T006,01-07-2024 09:01,4.749454972,40.90155759,40.20542628,0.722834049,0.721759564,1.045579871,4.812282611,0.167136238,41.46366112,0.727367716,23.25893302,Edge-01,11.10587413,Heavy,Place,KUKA KR10,TRUE,TRUE,40.90155759
T005,01-07-2024 09:03,5.405635079,63.03323869,62.90955843,0.363635747,0.320182586,1.000420082,5.03090623,0.203721656,63.11541281,0.327727127,24.95150568,Edge-03,12.63261278,Heavy,Place,KUKA KR10,TRUE,TRUE,63.03323869
T005,01-07-2024 09:01,2.089949923,64.19285408,63.59346928,0.684469736,0.709655365,1.257849059,5.130128172,0.289220742,64.12066515,0.694995167,23.4988571,Edge-02,11.42970853,Heavy,Inspect,IRB6700,TRUE,TRUE,64.19285408
T006,01-07-2024 09:02,2.873247663,57.33386289,57.26629542,0.78557918,0.794900213,1.140694547,5.298017554,0.404836243,57.08108135,0.810842645,23.01044453,Edge-03,10.0569727,Light,Weld,KUKA KR10,TRUE,TRUE,57.33386289
T006,01-07-2024 09:08,1.854682423,70.26435089,70.37885653,0.643635342,0.585285269,1.083191258,4.51,0.299950338,70.45076892,0.597755143,24.08303746,Edge-03,13.5510316,Light,Inspect,IRB6700,TRUE,TRUE,70.26435089
T004,01-07-2024 09:06,1.06350647,64.09363193,64.71944008,0.910877664,0.904662189,1.106141212,5.025476619,0.131111666,63.9576684,0.901171857,23.72217174,Edge-02,12.38748555,Heavy,Place,IRB6700,TRUE,TRUE,64.09363193
T005,01-07-2024 09:03,5.314983355,65.61294695,64.9638018,0.775984812,0.781745376,1.182062544,5.496972214,0.42168235,65.65811808,0.757992141,23.61182273,Edge-03,12.95353242,Light,Place,FANUC M-20iA,TRUE,TRUE,65.61294695
T010,01-07-2024 09:06,1,12.44865352,12.64890235,0.694435046,0.660178348,1.156441386,5.362961661,0.340530202,12.34955842,0.714159412,24.194764,Edge-01,11.5336594,Light,Weld,KUKA KR10,TRUE,TRUE,12.44865352
T009,01-07-2024 09:03,5.639002039,74.54614119,75.13764401,0.728792806,0.699148174,1.153478118,5.688874162,0.178172204,74.57532326,0.723358116,23.87504765,Edge-01,11.95984974,Light,Place,KUKA KR10,TRUE,TRUE,74.54614119
T010,01-07-2024 09:05,1.859143317,45.63168741,46.20849003,0.390532714,0.447140111,1.019021577,5.294266795,0.257990329,46.17705379,0.390997929,23.22454519,Edge-01,10.68861312,Heavy,Pick,KUKA KR10,TRUE,TRUE,45.63168741
T007,01-07-2024 09:01,1.468884433,78.19627765,78.78819081,0.779134841,0.817868083,0.949947364,5.631394434,0.187946191,77.80132,0.806464903,23.77087922,Edge-03,11.85112623,Light,Inspect,KUKA KR10,TRUE,TRUE,78.19627765
T006,01-07-2024 09:01,5.670933684,77.52633206,77.23752086,0.427580253,0.460613927,1.5,5.297219062,0.286178992,77.60733025,0.388320262,23.5895866,Edge-02,10.88317133,Light,Pick,IRB6700,TRUE,TRUE,77.52633206
T002,01-07-2024 09:00,5.36956836,14.43446699,13.88264819,0.854776522,0.881149984,1.298305565,4.802151153,0.17127212,14.01906707,0.820767925,24.22738797,Edge-03,11.53377805,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,14.43446699
T007,01-07-2024 09:08,6,47.92612818,47.90195174,0.350630592,0.440186282,1.09579875,6,0.1956709,48.66442495,0.337167022,24.18755334,Edge-01,14.21839466,Light,Place,FANUC M-20iA,TRUE,TRUE,47.92612818
T001,01-07-2024 09:04,3.829829103,21.55338892,22.06159447,0.637758899,0.622951141,1.285323345,4.724467668,0.336520671,21.25237206,0.629559805,23.58265739,Edge-03,12.79892668,Light,Weld,IRB6700,TRUE,TRUE,21.55338892
T007,01-07-2024 09:02,4.855988486,23.91458631,24.09244637,0.459432403,0.545033427,0.985298579,5.793418511,0.325652917,23.98101919,0.425121655,23.74200942,Edge-03,10.63521838,Light,Pick,FANUC M-20iA,TRUE,TRUE,23.91458631
T006,01-07-2024 09:02,4.273931406,60.64008831,59.85323922,0.242767001,0.222325106,0.848373696,5.781842314,0.409706865,60.71235875,0.237403339,22.7919177,Edge-01,10.01,Light,Place,IRB6700,TRUE,TRUE,60.64008831
T007,01-07-2024 09:06,3.830945464,25.51069477,26.01670635,0.556208301,0.581151695,1.144238649,5.123537865,0.068443215,25.09487339,0.54415572,24.40441454,Edge-02,14.02660303,Light,Weld,KUKA KR10,TRUE,TRUE,25.51069477
T006,01-07-2024 09:05,3.118214077,51.48314867,52.08794137,0.228177608,0.326930883,0.955442814,4.94796984,0.224818947,51.4314523,0.28849754,24.54907579,Edge-01,13.3372529,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,51.48314867
T004,01-07-2024 09:07,3.048886883,56.47052742,55.85239905,0.906965669,0.859671045,1.032475929,4.86345285,0.328258294,56.56013734,0.925896898,23.55762014,Edge-01,10.8152998,Light,Place,FANUC M-20iA,TRUE,TRUE,56.47052742
T003,01-07-2024 09:00,2.919618947,27.27496182,26.78592687,0.465517254,0.386938822,1.381332009,5.778909593,0.29040479,27.04874917,0.466072536,23.4465808,Edge-01,12.77052341,Heavy,Place,KUKA KR10,TRUE,TRUE,27.27496182
T007,01-07-2024 09:01,4.217909668,28.81249534,28.33917025,0.275120696,0.35198792,1.14142591,4.96234464,0.237529501,28.75335371,0.257921451,23.94434445,Edge-01,12.01241694,Light,Inspect,KUKA KR10,TRUE,TRUE,28.81249534
T003,01-07-2024 09:01,4.767228577,42.51026001,41.90132417,1,1.045341157,1.400919037,5.837441784,0.193779111,42.68747845,1.05,23.15569357,Edge-02,12.26912683,Heavy,Pick,KUKA KR10,TRUE,TRUE,42.51026001
T003,01-07-2024 09:04,2.60703632,58.83560625,58.33910191,0.708425283,0.705230529,1.278796365,5.330640962,0.367066369,59.09780999,0.733195113,24.37037605,Edge-02,15,Light,Pick,IRB6700,TRUE,TRUE,58.83560625
T003,01-07-2024 09:02,1,54.5669409,55.13041422,0.820728393,0.776465556,0.8,5.176047795,0.01,54.88085488,0.841472074,23.51949665,Edge-03,13.46013538,Heavy,Place,KUKA KR10,TRUE,TRUE,54.5669409
T007,01-07-2024 09:00,2.469233536,77.14165318,77.09577063,0.692879439,0.697049307,1.205516017,6,0.313531777,76.86170705,0.683268753,24.82392218,Edge-03,13.50441083,Heavy,Pick,IRB6700,TRUE,TRUE,77.14165318
T008,01-07-2024 09:00,1,73.8877026,74.28586743,0.982019672,1.09,0.876141904,5.321316793,0.149005452,73.81213514,0.936172925,23.47754012,Edge-03,10.66673131,Light,Place,IRB6700,TRUE,TRUE,73.8877026
T002,01-07-2024 09:07,2.982363381,89.43,89.85,0.313248708,0.353283328,1.298519629,5.511708597,0.235208098,89.51,0.338160783,24.41163305,Edge-02,11.46332748,Light,Place,KUKA KR10,TRUE,TRUE,89.43
T002,01-07-2024 09:03,4.592574042,51.23479508,51.3435993,0.984636074,0.968567391,1.316871326,5.954247114,0.170974772,51.44286026,0.960818541,22.8443776,Edge-02,14.32481485,Heavy,Weld,IRB6700,TRUE,TRUE,51.23479508
T002,01-07-2024 09:05,1.636943653,10,9.52,0.621951709,0.624107145,0.8,5.52819789,0.418601543,9.42,0.650162335,24.55999934,Edge-02,12.5127304,Heavy,Place,FANUC M-20iA,TRUE,TRUE,10
T006,01-07-2024 09:08,1,10,9.52,0.80745497,0.791617193,1.489635791,5.175354602,0.177459142,9.42,0.810912859,24.88783206,Edge-02,13.35784754,Light,Pick,IRB6700,TRUE,TRUE,10
T009,01-07-2024 09:00,2.198893848,56.49107693,56.59731522,0.776740154,0.803947734,0.983405554,5.091772913,0.195156497,56.80159352,0.777975197,24.99,Edge-02,11.61883103,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,56.49107693
T007,01-07-2024 09:03,5.220858553,25.60533705,25.83664391,0.419600882,0.438800763,0.99814804,5.391341986,0.335055776,26.03690152,0.426493229,23.56376546,Edge-01,14.45410648,Heavy,Place,KUKA KR10,TRUE,TRUE,25.60533705
T010,01-07-2024 09:04,4.053809687,36.37304797,36.78423817,0.880532124,0.9610172,1.189958811,5.968040139,0.054124326,36.50453832,0.857931706,23.82309945,Edge-01,13.70342688,Light,Place,KUKA KR10,TRUE,TRUE,36.37304797
T004,01-07-2024 09:03,2.598202496,50.78488377,51.07150902,0.90811268,0.857004398,0.947253869,5.86295564,0.279299242,50.29620568,0.918409641,24.19576393,Edge-02,11.93954018,Heavy,Pick,IRB6700,TRUE,TRUE,50.78488377
T001,01-07-2024 09:01,1.247098428,36.73801931,36.42800761,0.536077276,0.512935794,1.5,5.36976436,0.333422281,36.30857283,0.566719443,23.49564688,Edge-03,11.75558779,Light,Weld,FANUC M-20iA,TRUE,TRUE,36.73801931
T006,01-07-2024 09:05,3.929589439,20.81872175,19.57068678,1,1.09,0.8,4.51,0.240113306,21.42365129,1.05,23.79916567,Edge-01,12.89382757,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,20.81872175
T005,01-07-2024 09:04,3.818410537,68.51404679,68.38876548,0.710190971,0.703127854,1.244455479,5.317058767,0.092615627,68.78182636,0.703209478,24.99,Edge-01,11.31552518,Light,Weld,FANUC M-20iA,TRUE,TRUE,68.51404679
T007,01-07-2024 09:08,5.902505701,51.39271224,51.0210258,0.890402747,0.851650722,1.099367563,5.125451334,0.093215161,50.94335877,0.883645272,24.31580301,Edge-01,13.30060547,Heavy,Inspect,IRB6700,TRUE,TRUE,51.39271224
T010,01-07-2024 09:04,4.68069231,42.36080239,42.80364423,0.532036183,0.600904621,1.051873765,5.059305234,0.398293906,42.05779096,0.535905599,23.57401832,Edge-02,12.24762809,Light,Place,FANUC M-20iA,TRUE,TRUE,42.36080239
T003,01-07-2024 09:02,1.089647947,84.27682292,83.85941411,0.565208282,0.549519519,1.138623339,5.501877207,0.380942089,84.36799817,0.57767385,24.66747713,Edge-03,10.01,Light,Weld,KUKA KR10,TRUE,TRUE,84.27682292
T004,01-07-2024 09:00,2.652372688,89.43,89.85,0.599468616,0.556388926,1.016797707,4.953124263,0.154874621,89.51,0.63297392,24.30772925,Edge-02,15,Heavy,Pick,IRB6700,TRUE,TRUE,89.43
T001,01-07-2024 09:06,2.496315981,68.6191153,68.9438538,0.463685265,0.43423933,0.94839958,4.556997256,0.424608482,68.70431441,0.470278953,24.99,Edge-03,10.01,Light,Inspect,KUKA KR10,TRUE,TRUE,68.6191153
T002,01-07-2024 09:06,5.285879582,81.12135807,81.25415401,0.50959458,0.459751203,0.8,4.991266196,0.299987979,81.44835643,0.522452187,23.5663649,Edge-01,12.45409421,Light,Pick,FANUC M-20iA,TRUE,TRUE,81.12135807
T004,01-07-2024 09:05,2.652826635,50.29185962,50.60764455,0.703058767,0.639167973,1.173408051,6,0.404479964,50.29255963,0.689897537,23.75289659,Edge-01,15,Heavy,Place,KUKA KR10,TRUE,TRUE,50.29185962
T006,01-07-2024 09:04,3.707589593,55.40360384,54.86021057,1,1.062728922,1.032634953,5.26122452,0.245817302,55.58221218,1.038161013,24.62842855,Edge-01,13.70713847,Light,Place,KUKA KR10,TRUE,TRUE,55.40360384
T009,01-07-2024 09:06,2.743337529,37.25956297,36.98104936,0.653090943,0.620866773,0.8,4.51,0.201664164,37.07035633,0.675204843,23.67760462,Edge-03,11.94375071,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,37.25956297
T007,01-07-2024 09:05,1,77.95530105,78.26754139,0.661398209,0.678811096,1.324840234,5.27688116,0.389913974,78.3167552,0.661953147,23.50297403,Edge-03,12.38632376,Light,Pick,FANUC M-20iA,TRUE,TRUE,77.95530105
T005,01-07-2024 09:01,4.948175889,46.34991468,46.35759562,0.622179761,0.61416774,1.401758987,5.331705321,0.4189859,46.14518729,0.618539627,23.55876237,Edge-02,11.47124448,Light,Weld,KUKA KR10,TRUE,TRUE,46.34991468
T006,01-07-2024 09:02,2.170071642,56.38613038,55.54151864,0.937313974,0.882912885,1.201741142,5.473383062,0.314976965,56.5057929,0.93405975,23.1683516,Edge-03,12.55915374,Light,Place,IRB6700,TRUE,TRUE,56.38613038
T002,01-07-2024 09:08,3.788296706,78.12003581,78.11477628,0.593591973,0.590701255,1.230226552,5.581385256,0.143893244,78.25955287,0.594640813,24.45469521,Edge-03,12.81039229,Light,Pick,KUKA KR10,TRUE,TRUE,78.12003581
T003,01-07-2024 09:05,3.009489092,42.43466576,42.87510433,0.692229124,0.759963725,1.350527932,6,0.433198105,42.63514546,0.71616532,23.39147584,Edge-03,13.55806339,Heavy,Place,IRB6700,TRUE,TRUE,42.43466576
T004,01-07-2024 09:03,4.516870915,58.55711248,58.24395986,0.444807008,0.369426313,1.013740051,5.539480224,0.230852813,58.6008382,0.442023085,22.86239964,Edge-01,11.41441574,Light,Inspect,FANUC M-20iA,TRUE,TRUE,58.55711248
